CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Tenure_raw,WarehouseToHome_raw,HourSpendOnApp_raw,NumberOfDeviceRegistered_raw,SatisfactionScore_raw,NumberOfAddress_raw,Complain_raw,OrderAmountHikeFromlastYear_raw,CouponUsed_raw,OrderCount_raw,DaySinceLastOrder_raw,CashbackAmount_raw
51892,0,0.03278688524590164,0,-1,0.22950819672131148,0,0,0.6,0.4,1,0.5,0,0.047619047619047616,0.0,0.0,0.0625,0.0,0.0,0.3889846153846154,2.0,33.0,3.0,3,3,2,0,11.0,1.0,1.0,0.0,126.42
51893,1,0.08196721311475409,1,-1,0.16393442622950818,1,0,0.6,0.0,1,0.5,1,0.2857142857142857,1.0,0.06666666666666667,0.0,0.06666666666666667,0.043478260869565216,0.3925846153846154,5.0,25.0,3.0,1,3,7,1,12.0,0.0,2.0,2.0,127.59
51894,0,0.26229508196721313,1,-1,0.13114754098360656,0,0,0.4,0.6,0,0.0,1,0.14285714285714285,0.0,0.4666666666666667,0.0625,0.06666666666666667,0.043478260869565216,0.5170461538461538,16.0,21.0,2.0,4,1,4,0,18.0,1.0,2.0,2.0,168.04
51895,0,0.11475409836065574,-1,-1,0.07377049180327869,1,1,0.6,0.4,0,0.5,0,0.14285714285714285,0.0,0.0,0.0,0.2,0.06521739130434782,0.496676923076923,7.0,14.0,3.0,3,3,4,0,11.0,0.0,4.0,3.0,161.42
51896,0,0.0,0,-1,0.22950819672131148,1,0,0.4,0.4,1,1.0,1,0.047619047619047616,0.0,0.2,0.0625,0.0,0.043478260869565216,0.38461538461538464,0.0,33.0,2.0,3,5,2,0,14.0,1.0,1.0,2.0,125.0
51897,0,0.19672131147540983,-1,-1,0.03278688524590164,2,1,0.4,0.0,0,0.75,1,0.42857142857142855,0.0,0.26666666666666666,0.0,0.13333333333333333,0.13043478260869565,0.5042769230769231,12.0,9.0,2.0,1,4,10,0,15.0,0.0,3.0,6.0,163.89
51898,0,0.47540983606557374,-1,-1,0.08196721311475409,1,0,0.4,0.4,4,0.0,1,0.3333333333333333,0.0,0.0,0.0,0.0,0.2391304347826087,0.6493230769230769,29.0,15.0,2.0,3,1,8,0,11.0,0.0,1.0,11.0,211.03
51899,0,0.21311475409836064,0,-1,0.22950819672131148,1,1,0.4,0.6,1,0.0,0,0.0,1.0,0.6,0.0,0.06666666666666667,0.06521739130434782,0.37975384615384616,13.0,33.0,2.0,4,1,1,1,20.0,0.0,2.0,3.0,123.42
51900,0,0.0,-1,-1,0.06557377049180328,1,1,0.4,0.6,0,1.0,0,0.38095238095238093,0.0,0.5333333333333333,0.0625,0.0,0.15217391304347827,0.5172615384615386,0.0,13.0,2.0,4,5,9,0,19.0,1.0,1.0,7.0,168.11
51901,0,0.3114754098360656,0,-1,0.09016393442622951,4,0,0.4,0.4,1,0.75,1,0.047619047619047616,0.0,0.2,0.125,0.06666666666666667,0.043478260869565216,0.3783692307692308,19.0,16.0,2.0,3,4,2,0,14.0,2.0,2.0,2.0,122.97
51902,0,0.4262295081967213,0,-1,0.22950819672131148,0,0,0.4,0.4,0,0.0,0,0.09523809523809523,0.0,0.4,0.125,0.06666666666666667,0.043478260869565216,0.3830769230769231,26.0,33.0,2.0,3,1,3,0,17.0,2.0,2.0,2.0,124.5
51903,0,0.13114754098360656,1,-1,0.02459016393442623,0,1,0.6,0.4,0,1.0,1,0.09523809523809523,0.0,0.0,0.0625,0.0,0.0,0.46440000000000003,8.0,8.0,3.0,3,5,3,0,11.0,1.0,1.0,0.0,150.93
51904,0,0.08196721311475409,1,-1,0.20491803278688525,0,0,0.6,0.4,0,0.0,1,0.047619047619047616,0.0,0.26666666666666666,0.0625,0.2,0.15217391304347827,0.47104615384615384,5.0,30.0,3.0,3,1,2,0,15.0,1.0,4.0,7.0,153.09
51905,0,0.18032786885245902,0,-1,0.02459016393442623,1,0,0.6,0.4,1,0.5,1,0.2857142857142857,1.0,0.13333333333333333,0.0,0.0,0.021739130434782608,0.40175384615384613,11.0,8.0,3.0,3,3,7,1,13.0,0.0,1.0,1.0,130.57
51906,0,0.11475409836065574,-1,-1,0.07377049180327869,0,1,0.4,0.4,0,1.0,1,0.14285714285714285,0.0,0.2,0.0625,0.0,0.0,0.4652615384615385,7.0,14.0,2.0,3,5,4,0,14.0,1.0,1.0,0.0,151.21
51907,0,0.4098360655737705,-1,-1,0.03278688524590164,4,0,0.4,0.6,4,1.0,1,0.047619047619047616,0.0,0.0,0.25,0.0,0.34782608695652173,0.8263384615384616,25.0,9.0,2.0,4,5,2,0,11.0,4.0,1.0,16.0,268.56
51908,1,0.0,0,-1,0.00819672131147541,2,0,0.6,0.4,1,0.0,0,0.047619047619047616,1.0,0.13333333333333333,0.375,0.4,0.17391304347826086,0.3903384615384615,0.0,6.0,3.0,3,1,2,1,13.0,6.0,7.0,8.0,126.86
51909,0,0.0,-1,-1,0.22131147540983606,1,1,0.4,0.4,0,0.0,0,0.047619047619047616,0.0,0.8,0.0,0.0,0.08695652173913043,0.4978461538461539,0.0,32.0,2.0,3,1,2,0,23.0,0.0,1.0,4.0,161.8
51910,0,0.29508196721311475,-1,-1,0.02459016393442623,3,0,0.4,0.8,0,0.5,0,0.0,0.0,0.13333333333333333,0.0625,0.13333333333333333,0.021739130434782608,0.5117538461538461,18.0,8.0,2.0,5,3,1,0,13.0,1.0,3.0,1.0,166.32
51911,0,0.0,0,-1,0.09016393442622951,1,0,0.6,0.0,1,0.5,0,0.047619047619047616,0.0,0.4666666666666667,0.0,0.0,0.043478260869565216,0.4155384615384616,0.0,16.0,3.0,1,3,2,0,18.0,0.0,1.0,2.0,135.05
51912,1,0.16393442622950818,1,-1,0.22950819672131148,0,1,0.6,0.0,0,0.5,0,0.19047619047619047,1.0,0.06666666666666667,0.0,0.0,0.06521739130434782,0.504523076923077,10.0,33.0,3.0,1,3,5,1,12.0,0.0,1.0,3.0,163.97
51913,0,0.11475409836065574,-1,-1,0.02459016393442623,2,0,0.4,0.4,0,0.0,0,0.047619047619047616,0.0,0.7333333333333333,0.0,0.0,0.08695652173913043,0.5007384615384616,7.0,8.0,2.0,3,1,2,0,22.0,0.0,1.0,4.0,162.74
51914,1,0.29508196721311475,-1,-1,0.02459016393442623,1,0,0.6,0.4,5,1.0,1,0.23809523809523808,1.0,0.4,0.0625,0.0,0.08695652173913043,0.9187384615384615,18.0,8.0,3.0,3,5,6,1,17.0,1.0,1.0,4.0,298.59
51915,0,0.14754098360655737,1,-1,0.07377049180327869,0,0,0.6,0.6,2,1.0,0,0.047619047619047616,0.0,0.26666666666666666,0.0,0.0,0.1956521739130435,0.5411384615384616,9.0,14.0,3.0,4,5,2,0,15.0,0.0,1.0,9.0,175.87
51916,0,0.4098360655737705,1,-1,0.16393442622950818,1,0,0.4,0.4,1,0.0,1,0.0,0.0,0.4666666666666667,0.0625,0.0,0.043478260869565216,0.43870769230769235,25.0,25.0,2.0,3,1,1,0,18.0,1.0,1.0,2.0,142.58
51917,0,0.0,1,-1,0.00819672131147541,0,1,0.6,0.8,1,0.0,1,0.14285714285714285,0.0,0.2,0.125,0.06666666666666667,0.0,0.4419692307692307,0.0,6.0,3.0,5,1,4,0,14.0,2.0,2.0,0.0,143.64
51918,0,0.03278688524590164,0,-1,0.22950819672131148,1,1,0.6,0.4,0,0.5,1,0.19047619047619047,0.0,0.06666666666666667,0.0,0.0,0.021739130434782608,0.44107692307692303,2.0,33.0,3.0,3,3,5,0,12.0,0.0,1.0,1.0,143.35
51919,1,0.0,-1,-1,0.07377049180327869,3,0,0.4,0.6,0,1.0,0,0.2857142857142857,0.0,0.4,0.0,0.0,0.043478260869565216,0.47156923076923074,0.0,14.0,2.0,4,5,7,0,17.0,0.0,1.0,2.0,153.26
51920,0,0.11475409836065574,0,-1,0.00819672131147541,0,1,0.6,0.0,1,0.0,0,0.09523809523809523,0.0,0.3333333333333333,0.0625,0.0,0.06521739130434782,0.40861538461538466,7.0,6.0,3.0,1,1,3,0,16.0,1.0,1.0,3.0,132.8
51921,0,0.4426229508196721,-1,-1,0.16393442622950818,1,1,0.6,0.4,0,1.0,1,0.42857142857142855,1.0,0.0,0.0,0.0,0.08695652173913043,0.47646153846153844,27.0,25.0,3.0,3,5,10,1,11.0,0.0,1.0,4.0,154.85
51922,0,0.0,1,-1,0.07377049180327869,4,0,0.4,0.4,0,0.0,1,0.0,0.0,0.5333333333333333,0.0625,0.0,0.021739130434782608,0.44129230769230765,0.0,14.0,2.0,3,1,1,0,19.0,1.0,1.0,1.0,143.42
51923,0,0.16393442622950818,0,-1,0.09016393442622951,0,1,0.6,0.4,1,1.0,1,0.0,1.0,0.13333333333333333,0.25,0.2,0.06521739130434782,0.39329230769230766,10.0,16.0,3.0,3,5,1,1,13.0,4.0,4.0,3.0,127.82
51924,0,0.18032786885245902,1,-1,0.02459016393442623,0,1,0.6,0.0,0,1.0,0,0.2857142857142857,1.0,0.06666666666666667,0.0,0.2,0.2608695652173913,0.4916923076923077,11.0,8.0,3.0,1,5,7,1,12.0,0.0,4.0,12.0,159.8
51925,0,0.11475409836065574,0,-1,0.02459016393442623,1,1,0.4,0.6,1,1.0,0,0.047619047619047616,0.0,0.0,0.0625,0.0,0.06521739130434782,0.4424923076923077,7.0,8.0,2.0,4,5,2,0,11.0,1.0,1.0,3.0,143.81
51926,0,0.13114754098360656,0,-1,0.22950819672131148,0,1,0.6,0.4,1,0.0,1,0.047619047619047616,0.0,0.3333333333333333,0.0625,0.0,0.043478260869565216,0.3868307692307692,8.0,33.0,3.0,3,1,2,0,16.0,1.0,1.0,2.0,125.72
51927,0,0.04918032786885246,0,-1,0.00819672131147541,0,0,0.4,0.8,1,0.5,1,0.14285714285714285,0.0,0.6666666666666666,0.0625,0.0,0.043478260869565216,0.42563076923076926,3.0,6.0,2.0,5,3,4,0,21.0,1.0,1.0,2.0,138.33
51928,0,0.21311475409836064,1,-1,0.02459016393442623,1,1,0.4,0.0,0,0.75,1,0.047619047619047616,0.0,0.8666666666666667,0.0,0.13333333333333333,0.15217391304347827,0.43827692307692306,13.0,8.0,2.0,1,4,2,0,24.0,0.0,3.0,7.0,142.44
51929,0,0.11475409836065574,-1,-1,0.07377049180327869,0,1,0.6,0.4,0,1.0,1,0.23809523809523808,0.0,0.4,0.0625,0.0,0.043478260869565216,0.5076923076923077,7.0,14.0,3.0,3,5,6,0,17.0,1.0,1.0,2.0,165.0
51930,0,0.2459016393442623,1,-1,0.07377049180327869,0,0,0.6,0.4,5,0.0,1,0.047619047619047616,0.0,0.13333333333333333,0.25,0.8666666666666667,0.1956521739130435,0.8747692307692309,15.0,14.0,3.0,3,1,2,0,13.0,4.0,14.0,9.0,284.3
51931,1,0.3114754098360656,-1,-1,0.05737704918032787,0,0,0.6,0.0,1,1.0,1,0.047619047619047616,1.0,0.6666666666666666,0.0,0.0,0.0,0.3569538461538462,19.0,12.0,3.0,1,5,2,1,21.0,0.0,1.0,0.0,116.01
51932,0,0.0,1,-1,0.08196721311475409,0,0,0.6,0.6,1,0.75,1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.39058461538461536,0.0,15.0,3.0,4,4,2,0,11.0,0.0,1.0,0.0,126.94
51933,0,0.4098360655737705,0,-1,0.09836065573770492,0,1,0.6,0.4,0,0.5,1,0.38095238095238093,0.0,0.6,0.0625,0.0,0.08695652173913043,0.40458461538461543,25.0,17.0,3.0,3,3,9,0,20.0,1.0,1.0,4.0,131.49
51934,0,0.3770491803278688,-1,-1,0.02459016393442623,1,0,0.6,0.4,4,0.5,1,0.23809523809523808,0.0,0.3333333333333333,0.25,0.0,0.06521739130434782,0.8504307692307692,23.0,8.0,3.0,3,3,6,0,16.0,4.0,1.0,3.0,276.39
51935,1,0.0,0,-1,0.22950819672131148,0,1,0.4,0.6,1,1.0,1,0.047619047619047616,1.0,0.0,0.0,0.0,0.0,0.37904615384615387,0.0,33.0,2.0,4,5,2,1,11.0,0.0,1.0,0.0,123.19
51936,0,0.09836065573770492,-1,-1,0.06557377049180328,1,0,0.4,0.4,2,0.5,1,0.0,0.0,0.0,0.0625,0.13333333333333333,0.2391304347826087,0.6674153846153847,6.0,13.0,2.0,3,3,1,0,11.0,1.0,3.0,11.0,216.91000000000005
51937,1,0.0,-1,-1,0.13934426229508196,4,1,0.6,0.4,0,1.0,0,0.23809523809523808,0.0,0.26666666666666666,0.0625,0.0,0.043478260869565216,0.47150769230769235,0.0,22.0,3.0,3,5,6,0,15.0,1.0,1.0,2.0,153.24
51938,0,0.32786885245901637,-1,-1,0.02459016393442623,2,1,0.4,0.4,4,0.0,1,0.047619047619047616,1.0,0.0,0.25,0.13333333333333333,0.0,0.8231384615384615,20.0,8.0,2.0,3,1,2,1,11.0,4.0,3.0,0.0,267.52
51939,0,0.14754098360655737,-1,-1,0.00819672131147541,2,1,0.4,0.4,0,0.75,1,0.0,0.0,0.26666666666666666,0.0625,0.0,0.10869565217391304,0.46855384615384615,9.0,6.0,2.0,3,4,1,0,15.0,1.0,1.0,5.0,152.28
51940,0,0.03278688524590164,0,-1,0.19672131147540983,0,0,0.6,0.0,1,0.5,1,0.047619047619047616,0.0,0.8666666666666667,0.0625,0.0,0.15217391304347827,0.39076923076923076,2.0,29.0,3.0,1,3,2,0,24.0,1.0,1.0,7.0,127.0
51941,1,0.32786885245901637,-1,-1,0.02459016393442623,0,0,0.4,0.4,5,0.75,0,0.3333333333333333,1.0,0.4,0.4375,0.8,0.17391304347826086,0.899876923076923,20.0,8.0,2.0,3,4,8,1,17.0,7.0,13.0,8.0,292.46
51942,0,0.13114754098360656,0,-1,0.22950819672131148,0,1,0.4,0.0,1,0.5,0,0.14285714285714285,0.0,0.13333333333333333,0.125,0.06666666666666667,0.043478260869565216,0.38480000000000003,8.0,33.0,2.0,1,3,4,0,13.0,2.0,2.0,2.0,125.06
51943,0,0.2459016393442623,-1,-1,0.00819672131147541,0,1,0.4,0.6,0,0.0,1,0.42857142857142855,1.0,0.13333333333333333,0.0,0.0,0.043478260869565216,0.4942153846153846,15.0,6.0,2.0,4,1,10,1,13.0,0.0,1.0,2.0,160.62
51944,1,0.0,0,-1,0.02459016393442623,1,0,0.4,0.4,1,0.5,0,0.2857142857142857,0.0,0.4,0.125,0.06666666666666667,0.021739130434782608,0.4425230769230769,0.0,8.0,2.0,3,3,7,0,17.0,2.0,2.0,1.0,143.82
51945,0,0.3114754098360656,0,-1,0.11475409836065574,2,0,0.4,0.4,1,0.75,1,0.19047619047619047,0.0,0.13333333333333333,0.0625,0.0,0.08695652173913043,0.37363076923076927,19.0,19.0,2.0,3,4,5,0,13.0,1.0,1.0,4.0,121.43
51946,0,0.08196721311475409,-1,-1,0.040983606557377046,0,1,0.6,0.6,0,0.5,1,0.047619047619047616,0.0,0.06666666666666667,0.3125,0.3333333333333333,0.17391304347826086,0.4972923076923077,5.0,10.0,3.0,4,3,2,0,12.0,5.0,6.0,8.0,161.62
51947,0,0.21311475409836064,1,-1,0.13934426229508196,1,0,0.4,0.6,0,0.5,0,0.2857142857142857,0.0,0.2,0.0,0.0,0.0,0.4644307692307692,13.0,22.0,2.0,4,3,7,0,14.0,0.0,1.0,0.0,150.94
51948,0,0.04918032786885246,-1,-1,0.02459016393442623,1,1,0.4,0.6,0,0.0,0,0.23809523809523808,1.0,0.8666666666666667,0.0625,0.0,0.0,0.5192923076923077,3.0,8.0,2.0,4,1,6,1,24.0,1.0,1.0,0.0,168.77
51949,0,0.3114754098360656,0,-1,0.02459016393442623,0,1,0.6,0.6,1,0.5,0,0.047619047619047616,0.0,0.2,0.0625,0.0,0.0,0.37766153846153844,19.0,8.0,3.0,4,3,2,0,14.0,1.0,1.0,0.0,122.74
51950,0,0.2459016393442623,0,-1,0.2459016393442623,0,0,0.6,0.4,0,0.75,1,0.047619047619047616,0.0,0.13333333333333333,0.3125,0.4,0.17391304347826086,0.44412307692307695,15.0,35.0,3.0,3,4,2,0,13.0,5.0,7.0,8.0,144.34
51951,0,0.18032786885245902,1,-1,0.10655737704918032,0,0,0.0,0.6,0,1.0,1,0.09523809523809523,0.0,0.26666666666666666,0.0625,0.0,0.043478260869565216,0.5011692307692307,11.0,18.0,0.0,4,5,3,0,15.0,1.0,1.0,2.0,162.88
51952,0,0.11475409836065574,1,-1,0.22950819672131148,0,1,0.6,0.6,1,0.0,0,0.047619047619047616,0.0,0.3333333333333333,0.0625,0.0,0.06521739130434782,0.38624615384615385,7.0,33.0,3.0,4,1,2,0,16.0,1.0,1.0,3.0,125.53
51953,1,0.19672131147540983,-1,-1,0.09836065573770492,4,1,0.4,0.4,2,0.0,1,0.047619047619047616,0.0,0.4666666666666667,0.0,0.4,0.15217391304347827,0.5432,12.0,17.0,2.0,3,1,2,0,18.0,0.0,7.0,7.0,176.54
51954,1,0.29508196721311475,-1,-1,0.02459016393442623,1,0,0.4,0.4,0,0.0,0,0.19047619047619047,0.0,0.3333333333333333,0.0625,0.4,0.06521739130434782,0.4664615384615384,18.0,8.0,2.0,3,1,5,0,16.0,1.0,7.0,3.0,151.6
51955,0,0.26229508196721313,-1,-1,0.12295081967213115,0,0,0.6,0.4,4,1.0,1,0.2857142857142857,0.0,0.8666666666666667,0.25,0.0,0.0,0.8356615384615383,16.0,20.0,3.0,3,5,7,0,24.0,4.0,1.0,0.0,271.59
51956,0,0.0,-1,-1,0.04918032786885246,3,0,0.4,0.6,2,0.0,1,0.047619047619047616,1.0,0.3333333333333333,0.0625,0.0,0.2391304347826087,0.7017846153846155,0.0,11.0,2.0,4,1,2,1,16.0,1.0,1.0,11.0,228.08
51957,0,0.13114754098360656,-1,-1,0.06557377049180328,2,0,0.4,0.4,2,0.5,0,0.14285714285714285,0.0,0.6666666666666666,0.0,0.0,0.13043478260869565,0.6221846153846154,8.0,13.0,2.0,3,3,4,0,21.0,0.0,1.0,6.0,202.21
51958,0,0.01639344262295082,0,-1,0.02459016393442623,4,1,0.4,0.4,0,0.75,1,0.047619047619047616,1.0,0.6,0.375,0.4,0.10869565217391304,0.45473846153846154,1.0,8.0,2.0,3,4,2,1,20.0,6.0,7.0,5.0,147.79
51959,0,0.11475409836065574,0,-1,0.03278688524590164,2,0,0.4,0.4,1,0.0,1,0.0,0.0,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.4226769230769231,7.0,9.0,2.0,3,1,1,0,19.0,1.0,1.0,2.0,137.37
51960,1,0.0,1,-1,0.22950819672131148,1,1,0.4,0.6,1,0.5,1,0.047619047619047616,1.0,0.2,0.0,0.0,0.15217391304347827,0.3804923076923077,0.0,33.0,2.0,4,3,2,1,14.0,0.0,1.0,7.0,123.66
51961,0,0.3114754098360656,1,-1,0.03278688524590164,1,0,0.4,0.4,1,0.0,1,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.3601846153846154,19.0,9.0,2.0,3,1,2,0,11.0,0.0,1.0,0.0,117.06
51962,0,0.39344262295081966,-1,-1,0.22131147540983606,4,1,0.6,0.4,4,0.5,1,0.09523809523809523,0.0,0.2,0.25,0.2,0.3695652173913043,0.8094461538461538,24.0,32.0,3.0,3,3,3,0,14.0,4.0,4.0,17.0,263.07
51963,0,0.2786885245901639,-1,-1,0.040983606557377046,1,0,0.4,0.4,0,0.75,0,0.42857142857142855,0.0,0.06666666666666667,0.0625,0.06666666666666667,0.06521739130434782,0.4902461538461539,17.0,10.0,2.0,3,4,10,0,12.0,1.0,2.0,3.0,159.33
51964,0,0.0,0,-1,0.02459016393442623,1,0,0.6,0.0,1,1.0,0,0.3333333333333333,0.0,0.13333333333333333,0.0,0.0,0.021739130434782608,0.4130461538461539,0.0,8.0,3.0,1,5,8,0,13.0,0.0,1.0,1.0,134.24
51965,0,0.09836065573770492,0,-1,0.00819672131147541,1,0,0.4,0.0,0,1.0,1,0.047619047619047616,0.0,0.7333333333333333,0.0,0.0,0.17391304347826086,0.4319076923076923,6.0,6.0,2.0,1,5,2,0,22.0,0.0,1.0,8.0,140.37
51966,0,0.13114754098360656,0,-1,0.22950819672131148,1,1,0.4,0.6,1,1.0,0,0.047619047619047616,0.0,0.0,0.0,0.0,0.021739130434782608,0.38643076923076924,8.0,33.0,2.0,4,5,2,0,11.0,0.0,1.0,1.0,125.59
51967,0,0.14754098360655737,-1,-1,0.00819672131147541,0,0,0.4,0.4,0,0.0,1,0.047619047619047616,1.0,0.2,0.1875,0.2,0.2391304347826087,0.4984923076923077,9.0,6.0,2.0,3,1,2,1,14.0,3.0,4.0,11.0,162.01
51968,0,0.08196721311475409,0,-1,0.11475409836065574,0,0,0.6,0.4,0,0.0,1,0.09523809523809523,0.0,0.0,0.0,0.0,0.06521739130434782,0.44316923076923076,5.0,19.0,3.0,3,1,3,0,11.0,0.0,1.0,3.0,144.03
51969,0,0.04918032786885246,1,-1,0.04918032786885246,0,0,0.6,0.6,1,0.0,1,0.42857142857142855,0.0,0.06666666666666667,0.0,0.0,0.06521739130434782,0.42341538461538464,3.0,11.0,3.0,4,1,10,0,12.0,0.0,1.0,3.0,137.61
51970,0,0.4262295081967213,-1,-1,0.06557377049180328,4,1,0.6,0.6,2,0.0,1,0.3333333333333333,1.0,0.4666666666666667,0.0,0.0,0.2391304347826087,0.6441230769230769,26.0,13.0,3.0,4,1,8,1,18.0,0.0,1.0,11.0,209.34
51971,0,0.29508196721311475,-1,-1,0.08196721311475409,4,0,0.6,0.4,2,1.0,1,0.19047619047619047,1.0,0.06666666666666667,0.0,0.0,0.043478260869565216,0.6388,18.0,15.0,3.0,3,5,5,1,12.0,0.0,1.0,2.0,207.61
51972,0,0.08196721311475409,-1,-1,0.07377049180327869,1,1,0.6,0.0,0,0.5,1,0.23809523809523808,0.0,0.06666666666666667,0.0625,0.0,0.06521739130434782,0.46692307692307694,5.0,14.0,3.0,1,3,6,0,12.0,1.0,1.0,3.0,151.75
51973,0,0.4098360655737705,1,-1,0.21311475409836064,1,1,0.4,0.6,4,0.0,1,0.14285714285714285,0.0,0.7333333333333333,0.0,0.26666666666666666,0.0,0.7331076923076922,25.0,31.0,2.0,4,1,4,0,22.0,0.0,5.0,0.0,238.26
51974,0,0.16393442622950818,-1,-1,0.13934426229508196,4,0,0.6,0.6,0,0.5,1,0.19047619047619047,0.0,0.5333333333333333,0.0625,0.0,0.0,0.5025846153846154,10.0,22.0,3.0,4,3,5,0,19.0,1.0,1.0,0.0,163.34
51975,0,0.01639344262295082,0,-1,0.07377049180327869,1,0,0.6,0.6,1,0.0,1,0.047619047619047616,0.0,0.13333333333333333,0.0625,0.0,0.08695652173913043,0.4595692307692308,1.0,14.0,3.0,4,1,2,0,13.0,1.0,1.0,4.0,149.36
51976,0,0.0,0,-1,0.00819672131147541,0,0,0.4,0.6,0,0.0,1,0.2857142857142857,0.0,0.7333333333333333,0.125,0.06666666666666667,0.043478260869565216,0.4546153846153846,0.0,6.0,2.0,4,1,7,0,22.0,2.0,2.0,2.0,147.75
51977,0,0.2786885245901639,0,-1,0.07377049180327869,0,0,0.6,0.0,1,0.0,1,0.09523809523809523,1.0,0.8666666666666667,0.0625,0.0,0.043478260869565216,0.39440000000000003,17.0,14.0,3.0,1,1,3,1,24.0,1.0,1.0,2.0,128.18
51978,0,0.2459016393442623,1,-1,0.22950819672131148,1,0,0.4,0.4,1,0.0,0,0.23809523809523808,1.0,0.2,0.0625,0.06666666666666667,0.043478260869565216,0.3850769230769231,15.0,33.0,2.0,3,1,6,1,14.0,1.0,2.0,2.0,125.15
51979,0,0.14754098360655737,0,-1,0.22950819672131148,0,0,0.6,0.6,1,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.06521739130434782,0.37975384615384616,9.0,33.0,3.0,4,5,1,0,21.0,0.0,1.0,3.0,123.42
51980,0,0.0,0,-1,0.03278688524590164,2,0,0.6,0.4,0,1.0,1,0.047619047619047616,1.0,0.4666666666666667,0.0,0.0,0.06521739130434782,0.4367384615384615,0.0,9.0,3.0,3,5,2,1,18.0,0.0,1.0,3.0,141.94
51981,0,0.13114754098360656,-1,-1,0.08196721311475409,0,1,0.6,0.6,2,0.5,1,0.047619047619047616,1.0,0.6,0.1875,0.26666666666666666,0.32608695652173914,0.6364615384615384,8.0,15.0,3.0,4,3,2,1,20.0,3.0,5.0,15.0,206.85
51982,1,0.3114754098360656,1,-1,0.21311475409836064,0,1,0.6,0.4,1,0.75,1,0.047619047619047616,1.0,0.5333333333333333,0.375,0.4,0.17391304347826086,0.3699076923076923,19.0,31.0,3.0,3,4,2,1,19.0,6.0,7.0,8.0,120.22
51983,0,0.08196721311475409,1,-1,0.00819672131147541,0,0,0.6,0.4,1,0.0,1,0.0,0.0,0.06666666666666667,0.0625,0.0,0.043478260869565216,0.3788923076923077,5.0,6.0,3.0,3,1,1,0,12.0,1.0,1.0,2.0,123.14
51984,0,0.0,0,-1,0.040983606557377046,4,0,0.4,0.6,0,1.0,1,0.047619047619047616,0.0,0.06666666666666667,0.0625,0.0,0.06521739130434782,0.43864615384615385,0.0,10.0,2.0,4,5,2,0,12.0,1.0,1.0,3.0,142.56
51985,0,0.36065573770491804,0,-1,0.00819672131147541,3,1,0.4,0.4,1,1.0,1,0.09523809523809523,0.0,0.3333333333333333,0.0,0.0,0.043478260869565216,0.41784615384615387,22.0,6.0,2.0,3,5,3,0,16.0,0.0,1.0,2.0,135.8
51986,0,0.0,1,-1,0.040983606557377046,0,0,0.4,0.6,1,0.0,1,0.0,0.0,0.4,0.0,0.13333333333333333,0.08695652173913043,0.4049846153846154,0.0,10.0,2.0,4,1,1,0,17.0,0.0,3.0,4.0,131.62
51987,0,0.08196721311475409,1,-1,0.04918032786885246,0,0,0.4,0.4,0,0.75,1,0.047619047619047616,0.0,0.2,0.125,0.26666666666666666,0.06521739130434782,0.5084307692307692,5.0,11.0,2.0,3,4,2,0,14.0,2.0,5.0,3.0,165.24
51988,0,0.18032786885245902,0,-1,0.08196721311475409,4,0,0.6,0.6,1,0.75,1,0.0,0.0,0.5333333333333333,0.0,0.0,0.043478260869565216,0.3968923076923077,11.0,15.0,3.0,4,4,1,0,19.0,0.0,1.0,2.0,128.99
51989,0,0.2459016393442623,-1,-1,0.03278688524590164,0,1,0.6,0.0,0,0.0,1,0.09523809523809523,1.0,0.13333333333333333,0.0625,0.0,0.06521739130434782,0.4686461538461539,15.0,9.0,3.0,1,1,3,1,13.0,1.0,1.0,3.0,152.31
51990,0,0.06557377049180328,0,-1,0.22950819672131148,0,0,0.4,0.4,1,0.0,1,0.14285714285714285,1.0,0.5333333333333333,0.0,0.0,0.043478260869565216,0.3801846153846154,4.0,33.0,2.0,3,1,4,1,19.0,0.0,1.0,2.0,123.56
51991,1,0.0,0,-1,0.00819672131147541,1,1,0.6,0.6,1,0.5,1,0.2857142857142857,1.0,0.5333333333333333,0.0625,0.0,0.043478260869565216,0.39384615384615385,0.0,6.0,3.0,4,3,7,1,19.0,1.0,1.0,2.0,128.0
51992,0,0.4262295081967213,-1,-1,0.07377049180327869,4,0,0.6,0.4,4,0.0,1,0.23809523809523808,0.0,0.2,0.125,0.06666666666666667,0.2391304347826087,0.6718769230769231,26.0,14.0,3.0,3,1,6,0,14.0,2.0,2.0,11.0,218.36
51993,0,0.13114754098360656,-1,-1,0.21311475409836064,3,0,0.6,0.6,2,0.75,1,0.14285714285714285,0.0,0.3333333333333333,0.125,0.2,0.17391304347826086,0.6431692307692308,8.0,31.0,3.0,4,4,4,0,16.0,2.0,4.0,8.0,209.03
