CustomerID,churn_probability,urgency,channel,strategies,num_strategies,source
85762,0.7774076195237646,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
82510,0.7773619472111775,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
90227,0.7773592868093421,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
51098,0.7773219539899343,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Recognise loyalty with VIP tier upgrade or milestone reward | Curate personalised Mobile deals based on browsing history,5,Rule Engine
52568,0.7773219539899343,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Recognise loyalty with VIP tier upgrade or milestone reward | Curate personalised Mobile deals based on browsing history,5,Rule Engine
51977,0.7773105934391649,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
85592,0.7772262885780039,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
69744,0.7771791565118952,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
96545,0.7771379932210292,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
74312,0.7771231143468176,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
98565,0.7770446747350134,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Curate personalised Grocery deals based on browsing history,5,Rule Engine
61665,0.77689065495979,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
98918,0.7768527055743168,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
66167,0.77680753745938,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
93784,0.7767841662462924,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
78839,0.7767488782623926,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
76646,0.7767235312191995,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
52464,0.7766871862428111,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
86933,0.7766372976832172,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
78035,0.7766325490907648,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
62855,0.7765438224813676,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
58275,0.77651142920264,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
97373,0.7765042568962961,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Activate new customer nurture campaign | Offer first-time loyalty program enrollment bonus | Curate personalised Fashion deals based on browsing history,5,Rule Engine
68004,0.7764929307605082,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
52868,0.7764731093563817,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Activate new customer nurture campaign,5,Rule Engine
85261,0.7764443312058658,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
89804,0.7764221859123221,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
69027,0.7764003816152474,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
54081,0.7762616912889507,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Activate new customer nurture campaign,5,Rule Engine
51396,0.7760909251615067,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
50012,0.7760909251615067,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
95305,0.7760837904955045,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
93502,0.7760662037434289,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
70289,0.7759048106743016,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
96460,0.7758867693282498,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
96306,0.7758717444059439,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
71281,0.7758373577582488,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
53483,0.7756520619347331,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Activate new customer nurture campaign | Offer first-time loyalty program enrollment bonus,5,Rule Engine
61643,0.7756231074757424,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
52834,0.7756108539308842,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
51532,0.7756049253464083,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
65857,0.775579742899895,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
84610,0.7753997360483486,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
89101,0.7753660466227875,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
98140,0.7753630029038634,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
67486,0.7753424155137725,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
71977,0.7752261893333441,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
69255,0.7752018680095409,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
59104,0.7751096252729396,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
63255,0.7750173620078179,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
64436,0.7750169959442785,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
95035,0.7748718908944758,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
84259,0.7748557539568041,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
65794,0.7748342448369434,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
58400,0.7747754990137257,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
83053,0.774766698812591,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
53289,0.7746392103324189,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
70553,0.7746272128264149,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
78174,0.7746244500815881,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
69090,0.7745799745686115,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
69919,0.7745263116591239,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
96594,0.7745137999648195,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
57266,0.7744765804883638,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Curate personalised Electronics deals based on browsing history | Send app engagement push: 'New arrivals in your favourite category',5,Rule Engine
62663,0.7744557150802572,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Curate personalised Others deals based on browsing history | Send app engagement push: 'New arrivals in your favourite category',5,Rule Engine
54483,0.7743657394073667,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
98819,0.7741861216787302,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
77288,0.7740941458115559,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
80015,0.77408455359756,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
52499,0.7740468599624588,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
50689,0.7740369227352699,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Activate new customer nurture campaign,5,Rule Engine
97740,0.7739664355618856,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
59689,0.7739033906541759,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
77154,0.7738787369757985,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Curate personalised Fashion deals based on browsing history,5,Rule Engine
52009,0.7738394168988705,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
83616,0.7737140440102217,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
62807,0.773657699344095,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
86983,0.7736543324247843,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
54165,0.7736496313545733,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Activate new customer nurture campaign | Offer first-time loyalty program enrollment bonus | Curate personalised Mobile deals based on browsing history,5,Rule Engine
53774,0.7736467814711838,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Curate personalised Mobile deals based on browsing history,3,Rule Engine
55244,0.7736467814711838,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Curate personalised Mobile deals based on browsing history,3,Rule Engine
99699,0.7736016428599433,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
79598,0.7735717883368816,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
98837,0.7735652130817072,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
85681,0.7734361959625047,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
67588,0.7732809870890796,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
68707,0.7731517921099366,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Curate personalised Mobile deals based on browsing history,5,Rule Engine
74034,0.773041697310737,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
75660,0.7729966573715987,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
71503,0.7729855674082259,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
70082,0.7729113214067287,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Curate personalised Mobile deals based on browsing history,5,Rule Engine
54457,0.7727202419556509,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Activate new customer nurture campaign | Offer first-time loyalty program enrollment bonus,5,Rule Engine
65717,0.772716581646419,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
78392,0.7726907784965145,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
50058,0.7726661695428656,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Curate personalised Mobile deals based on browsing history,5,Rule Engine
51528,0.7726661695428656,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Curate personalised Mobile deals based on browsing history,5,Rule Engine
50097,0.7724751322177354,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
78842,0.7724663072216518,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
85291,0.7723467096258514,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
80497,0.7723390405209773,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
79215,0.7723169946885791,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
75059,0.7722996872248926,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
93823,0.772112090639695,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
93374,0.7721029268319175,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Curate personalised Laptop & Accessory deals based on browsing history,5,Rule Engine
67038,0.7720874648813801,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
80265,0.7720867626960046,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
94415,0.77206647235986,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Send feedback request with small reward,5,Rule Engine
51014,0.7720464786646544,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
55530,0.7719112533575495,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
52847,0.7718719583517596,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Send feedback request with small reward | Activate new customer nurture campaign | Offer first-time loyalty program enrollment bonus,5,Rule Engine
90292,0.7718593401041213,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Schedule satisfaction survey with incentive | Assign dedicated support representative | Curate personalised Others deals based on browsing history,5,Rule Engine
56095,0.7718511784769094,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Recognise loyalty with VIP tier upgrade or milestone reward,5,Rule Engine
68057,0.7718193096457582,Critical,Phone + Email,Immediate personal outreach by account manager | Offer exclusive loyalty discount (15-20% off next 3 orders) | Escalate to customer success team for complaint resolution | Send apology with compensation (free shipping on next order) | Schedule satisfaction survey with incentive,5,Rule Engine
